"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Planctomycetes",-174,-15.5,170,1,62.68,0.01,5.08,-130,-98.6,-15,61.6000000000002,411.775,1,0.99,5.21359546233543,1
"Ca. Omnitrophica (OP3)",-174,305.5,215,1,68.22,0.01,6.6,-10.85,41.35,282.75,319.75,330.7,0.99,1,7.343771222506,1
"WA-aaa01f12",-163.5,-3.5,165,1,55.09,0.01,6.3,-101.1,-94.05,-20.75,43.5000000000002,77.5,1,1,7.06652374955052,1
"Acidobacteria",477.5,477.5,76,2,60.51,0.01,4.51,-163.5,-129,396.25,477.65,533.5,0.87,0.95,5.7915460060017,0
"Ca. Acetothermia (OP1)",14.5,35,169,1,83.81,0.01,9,-7.075,-4,37,186.5,282.625,1,1,8.84859406028617,1
"Ca. Modulibacteria (KSB3)",495.5,317.5,200,1,76.17,0.01,9.36,168.5,176,317.5,343.55,345.5,1,1,9.81938125654295,1
"Ca. Tectomicrobia",441,182,171,2,65.11,0.01,8.43,40.475,87.95,230.5,317.3,358.525,1,1,8.69058492809867,2
"Ca. Hydrogenedentes (NKB19)",311.5,305.5,216,1,66.75,0.01,11.1,97.95,170.95,297.5,325.2,334.5,1,1,11.552642782967,1
"Ca. Atribacteria",35.5,35,153,1,83.37,0.01,5.91,13.1,17.45,41,74.05,83.5,1,1,6.20571379631299,1
"Ca. Saccharibacteria (TM7)",171,161,214,2,57.83,0.01,5.13,-106.5,-26.1,140.5,185.9,228.525,0.91,1,5.46752294911077,0
"Ca. Parcubacteria",-144.5,-94.5,95,1,46.02,0.01,4.05,-144.5,-144.5,-74.5,305.55,314.1,0.99,0.99,5.70694013984699,1
"CPR2",-174,64,169,1,62.03,0.01,8.89,-74.05,-63.1,85.5,311.75,322,1,1,9.56445897898142,1
"Ca. Microgenomates (OP11)",-144.5,-127,46,1,32.24,0.02,3.52,-163.5,-153,-127.5,283,314.6,0.9,0.94,4.64551017307234,0
"Ca. Gracilibacteria",-174,358.5,214,1,67.81,0.01,3.84,181.6,254.25,355,379.55,381.5,0.97,1,4.92173895986944,1
"Ca. Peregrinibacteria",305.5,305.5,194,1,78.12,0.01,11.92,190.25,217.97,289.5,316,319.275,1,1,11.9294816326366,1
"Ca. Absconditabacteria (SR1)",473.5,261,146,1,56.61,0.01,7.24,119,168.5,263,357,358.3,1,1,7.2280465508357,1
"Poribacteria",-174,288,114,1,47.73,0.01,6.22,-126.1,-85.9,71,314,327.85,1,1,7.37027200486141,1
"Ca. Aminicenantes (OP8)",-174,305.5,212,1,83.08,0.01,6.23,52.95,160,299,336.65,343.525,1,1,6.61449691825747,1
"Ca. Dependentiae (TM6)",495.5,495.5,217,2,71.53,0.06,2.04,-122.025,93.75,176.75,512,533.5,0.77,0.82,2.99822384279675,0
"NC10",-127,-127,155,1,55.76,0.04,2.43,-129.15,-127,29.5,307.85,504.05,0.9,0.87,3.71853625354989,0
"SPAM",-174,405,185,2,63.95,0.03,2.36,-153.425,-151,261,422.7,436,0.76,0.94,3.50215579612743,0
"BRC1",473.5,305.5,212,1,75.45,0.01,4.4,-90.375,-26.55,247.5,316.3,334.575,1,1,4.83883852349959,1
"Marine Benthic Group E",288,288,22,2,25.41,0.01,11.02,194,214.665,271.75,342.55,345.625,1,1,10.2182343059779,2
"Ca. Bathyarchaeota",326,338,211,1,81.63,0.01,5.76,174.775,192.8,306,334.5,340.125,1,1,5.86003656883858,1
"Group C3",-174,297.5,164,1,66.42,0.01,6.09,-9.125,-4,285.25,338.2,343.525,1,1,6.86359938326561,1
"Ca. Woesearchaeota",341,341,209,1,65.32,0.01,5.98,39.125,63.45,314,344.5,351.1,1,1,6.81588736068842,1
"Ca. Parvarchaeota",299.5,305.5,81,1,42.59,0.01,6.1,-30.35,182,306,334.65,339.05,1,1,6.06117902222058,1
"Ca. Lokiarchaeota",-122,314,175,1,66.45,0.01,4.33,-101.6,-29.45,292,338,341.075,1,1,5.17174666819115,1
"Sphingobacteriia",-130,100.5,65,1,31.22,0.01,5.89,-130,-129,97,160.5,175.45,0.99,1,6.19929744035267,1
"Cytophagia",477.5,29,163,2,54.09,0.02,4.18,-63.05,-54.25,39,261,344.7,0.71,1,4.56878569387721,0
"Bacteroidia",495.5,132.5,152,1,52.67,0.01,2.71,-66.55,-47.55,137,359.25,405.625,0.65,0.9,3.56472123350967,0
"Saprospiria",-67.5,98,168,2,68.81,0.01,6.38,-69.05,-66.5,63.75,97.1,99.025,1,1,6.79418192140702,2
"Chitinophagia",29,35,140,2,62.97,0.01,9.64,12.975,14.5,38,102.4,174.55,1,1,9.80191085126071,2
"Bacteroidetes VC2.1 Bac22",383,317.5,214,1,86.45,0.01,16.87,97.925,130.4,212.75,299.05,311.625,1,1,16.6794849065051,1
"SM1A07",41,41,44,2,21.79,0.01,4.55,-43.075,-12.6,41,264,287.525,0.64,1,5.06431022678428,0
"SB-5",273.5,294.5,213,1,81.13,0.01,13.99,171.85,176,273.5,306.2,319.15,1,1,14.6469671099908,1
"Bacteroidetes BD2-2",495.5,317.5,217,1,83.54,0.01,16.23,127.375,161.85,285.25,322.1,330.3,1,1,16.0670448956059,1
"WCHB1-32",-174,261,166,1,54.63,0.01,3.68,-95.1,-94.5,246,357,378,0.68,1,5.05599127635311,0
"Bacteroidetes vadinHA17",-151,297.5,201,1,67.29,0.01,5.01,43.55,55.85,269.75,306.15,383,0.98,0.99,5.54025872238092,1
"Ika33",240.5,129,123,1,57.86,0.01,9.55,70.95,89.85,176,258.05,283.25,1,1,9.24946169508088,1
"BD2-11 terrestrial group",273.5,168.5,217,2,71.93,0.01,12.65,69.875,124,169,282.05,289.55,1,1,13.1681737095089,2
"PAUC43f marine benthic group",299.5,282.5,199,2,62.39,0.01,6.18,140.375,197.65,272.5,315.8,334.975,0.99,1,5.8563673773028,2
"S0134 terrestrial group",495.5,53,154,2,60.16,0.01,8.99,35,38.9,170.75,261,279.4,1,1,9.19165678553851,2
"MD2902-B12",-174,288,154,1,67.46,0.01,8.16,-3.5,21.7,282.75,323.2,327.15,1,1,9.02857913233913,1
"AKAU4049",288,288,105,2,82.2,0.01,12.65,175.8,188,263.5,299.5,303.575,1,1,14.2502270185717,2
"Fibrobacteria",495.5,114.5,163,1,60.38,0.01,7.13,68,79.8,132.5,282.05,287.775,1,1,7.73750619896953,1
"Chitinivibrionia",-163.5,288,158,1,54.14,0.01,4.84,-163.5,-118.05,288,305.5,322.55,0.96,0.98,4.7405560077042,1
"LK-44f",60,71,32,1,19.95,0.01,3.87,17.175,36,60,270.7,282.025,0.99,0.98,4.91075715098442,1
"Betaproteobacteria",-174,-151,206,2,84.77,0.03,3.22,-174,-153,-90,306.5,365.175,0.6,0.98,5.14976914439291,0
"Alphaproteobacteria",273.5,58,216,2,74.22,0.01,11.01,35.475,40.9,140.5,176.6,219.9575,1,1,11.9986980425196,2
"Gammaproteobacteria",299.5,299.5,217,2,60.58,0.01,5.52,174,224.3,282.75,311.5,334.5,0.98,0.99,5.75268545764598,2
"Deltaproteobacteria",-174,217.85,217,2,54.22,0.1,1.4,-145.45,-116.55,155.5,441,443.15,0.49,0.76,2.99133185157644,0
"Milano-WF1B-44",342.5,294.5,170,1,66.86,0.01,7.95,17.5,63.15,246,334.7,342.5,1,1,8.44136834565852,1
"AEGEAN-245",249,240.5,166,2,51.97,0.04,2.24,-151.625,-145.15,-33.75,294.65,442.625,0.55,0.8,3.30469751770989,0
"JTB23",326,150.5,156,2,79.25,0.01,12.98,100.325,128.05,172.5,283.45,316.075,1,1,13.4272731129533,2
"Ca. Allobeggiatoa",282.5,288,96,1,47.92,0.01,7.41,175.975,215.45,285,336,339.05,0.99,1,8.02328877273788,1
"pItb-vmat-80",-151,73.5,173,1,67.23,0.01,8.32,-37.1,-1.75,64,162.2,167.825,1,1,9.14939535599202,1
"MACA-EFT26",477.5,405,103,2,69.42,0.01,7.46,40.425,48.8,375.5,471.4,479,1,1,7.61945380729162,2
"Skagenf62",228.5,70.5,32,2,17.87,0.01,3.83,-174,-153.6,168,342.6,410.025,0.87,1,5.42934071450496,0
"Clostridia",-163.5,98,155,1,57.55,0.01,6.95,70.975,80,172.25,273.5,297.6,1,1,7.78557359183225,1
"Mollicutes",264,144.5,90,1,42,0.01,6.76,64,87.35,140.5,262.1,265.425,1,1,7.54523701752644,1
"Oxyphotobacteria",-28,114.5,185,2,57.98,0.01,4.45,-65.075,-47.6,-26.5,130.55,162.05,0.98,0.95,5.09845867803447,2
"ML635J-21",495.5,371.5,207,1,66.89,0.01,5.4,157.725,225.8,342.75,378,411.3,0.95,1,6.58809300681756,1
"OPB41",-18,14.5,205,1,76.08,0.01,5.85,-33,-28,14,277.3,326,1,1,6.10928785545868,1
"MB-A2-108",441,399,204,2,73.73,0.01,4.94,-38.9,66.25,376,408.5,410.525,0.95,0.99,4.84866525869458,2
"Dehalococcoidia (subdiv. 6)",-174,314,133,1,58.61,0.01,5.25,-123,-112.1,306,336.65,340.05,1,1,6.020968019202,1
"Chloroflexi Subdivision 2",-174,299.5,217,1,58.18,0.01,3.36,-42.05,-35,277.5,326,338,0.93,0.95,3.91583746200038,0
"SBR2076",299.5,-5.5,201,1,73.51,0.01,6.9,-15.25,-7.15,77.5,300.1,313.5,1,1,6.95102429446864,1
"Chloroflexi Subdivision 5 (SAR202)",217.85,129.5,142,2,74.46,0.01,12.89,129,131.95,214,246.95,264,1,1,13.8859306402283,2
"JG30-KF-CM66",495.5,114.5,185,2,66.95,0.01,9.61,34.9,38.95,169,242.85,290.7,1,1,11.1317585958863,2
"Chloroflexi Subdivision 8 (TK10)",-174,375.5,180,2,66.84,0.01,6.12,-151,-15.7,173.5,379.5,386.625,1,1,6.40331837228843,2
"Ardenticatenia",227,155.5,215,2,66.31,0.01,10.34,32.5,43.25,144.5,249.65,274.425,1,1,11.4913743029715,2
"S085",495.5,203,182,2,62.91,0.01,7.09,62.925,68,203,383,401.025,1,1,7.08259227146773,2
"Chloroflexi Subdivision 13",473.5,338,213,1,86.64,0.01,4.92,-10,-4,176,319.7,330.225,1,1,5.45807330360329,1
"SJA-15",299.5,305.5,199,1,69.5,0.01,9.64,27.95,53.7,272.5,299.5,314.075,1,1,10.1263275081498,1
"MSB-5B2",-132,-5.5,74,1,31.4,0.04,2.4,-144.525,-139,-23,319.3,326.2,0.98,0.94,3.73657665298703,0
"SJA-68",-174,41.5,144,1,57.1,0.01,7.01,-35.2,-27.15,232.75,311.5,316.075,1,1,7.79437567461066,1
"Spirochaetia",273.5,106,185,1,70.24,0.01,12.45,102.875,135.75,230.25,297.75,314.1,1,1,12.7521660030074,1
"LD1-PA32",-174,-144.5,123,1,83.28,0.01,6.71,-147.1,-144.55,-27,51.0000000000001,248.1,1,1,7.74378107214382,1
"vadinHA49",-147,-144.5,217,1,65.23,0.02,3.23,-147,-146.5,-35,389,473.575,0.78,0.98,3.97609483262721,0
"Phycisphaerae",-174,-12.5,209,1,59.7,0.01,4.52,-94.8,-90,37,311.5,322,1,1,5.17189572540077,1
"Pla3 lineage",282.5,282.5,214,2,72.02,0.01,10.42,130.925,149.9,225.25,283,299,1,1,11.051343525994,2
"OM190",282.5,145.5,216,2,68.73,0.01,13.27,123.75,133.85,178.75,272.55,282.75,1,1,13.8468699071931,2
"Pla4 lineage",-174,-153,216,1,65.42,0.02,3.3,-151,-145.2,132.5,263.05,312.175,0.44,0.99,4.58402018691655,0
"BD7-11",282.5,299.5,215,2,62.44,0.01,6.19,98.475,155.05,233.5,299.5,305,0.98,1,6.4387541687887,2
"028H05-P-BN-P5",282.5,255.5,134,2,59.93,0.01,10.57,147.35,163.7,232.75,282.5,296.15,1,1,11.4833595796896,2
"Opitutae",131.5,114.5,56,2,31.85,0.01,6.55,96.85,105.85,160,360.5,399.625,0.99,1,7.03689504567119,2
"Ca. Methylacidiphilum",436,408.5,94,2,60.18,0.01,5.18,-39.025,-18.85,408.5,441.2,533.5,0.92,1,5.66534944550147,0
"OPB35 soil group",-174,282.5,217,1,61.66,0.01,5.02,-39.2,123.4,261,299.05,355.125,0.89,0.99,6.05971883826254,0
"LD1-PB3",-174,54.5,91,1,42.03,0.01,5.88,-113.45,-61.3,56,235.25,274.2,1,1,7.19768173217529,1
"WCHB1-41",473.5,294.5,216,1,70.2,0.01,11.75,93.55,142.6,264,330.6,338.25,1,1,11.7290648065648,1
"Campylobacteria",305.5,314,43,1,23.57,0.02,4.35,-5.575,59.6,294.5,323.2,333,0.99,1,4.62117173250913,1
"Subgroup 6",-174,-174,215,2,94,0.01,3.93,-174,-164.55,-23.75,412.8,436.25,0.96,0.96,4.93593950745819,2
"Acidobacteria group 2",-174,-174,167,2,77.57,0.01,2.8,-174,-151,197,436,441,0.58,0.97,3.94509382231257,0
"d142",-174,168.5,171,1,65.51,0.01,10.35,13.85,38.45,186.5,316.45,338.05,1,1,11.3373500822288,1
"Acidobacteria group 21",240.5,176,202,2,64.47,0.01,6.51,145.425,160.95,230,263,296.475,1,0.99,7.31610040931529,2
"Acidobacteria group 18",-174,305.5,198,1,69.21,0.01,5.66,-18.4,-8.5,297,325.4,339.025,1,1,6.34252626801854,1
"Acidobacteria group 9",495.5,203,206,2,77.93,0.01,12.05,114.275,119.45,176,240.5,261.15,1,1,12.7844014443259,2
"Acidobacteria group 17",441,191,217,2,57.07,0.01,4.12,-127,40.8,132.75,408.7,436.25,0.91,0.99,5.02613407157144,0
"AT-s3-28",495.5,299.5,196,2,66.91,0.01,8.66,137,144,222,282.5,291.275,1,1,9.43144791670251,2
"Acidobacteria group 5",495.5,264,189,2,73.91,0.01,9.88,60,88.25,218,325.2,340.125,1,1,10.5901171837562,2
"Acidobacteria group 13",473.5,473.5,72,2,35.48,0.05,1.41,-128,-125.5,165.75,473.5,473.575,0.61,0.65,2.72286043460472,0
"Acidobacteria group 15",473.5,473.5,90,2,77.15,0.01,5.65,-46.2,-7.15,432.5,477.65,494,0.97,0.94,5.58904297041383,0
"Acidobacteria group 11",495.5,432.5,124,2,61.32,0.01,5.06,-39.2,-28.2,405.5,461.55,479.75,0.98,0.99,5.00011117711485,2
"MD2898-B26",-174,-94.5,181,1,62.67,0.01,3.84,-114.15,-106.05,-63,272.6,379.525,0.81,0.97,4.3081342917469,0
"MD2896-B214",-122,227,68,2,25.11,0.05,2.04,-144.5,-123.9,214,327.6,374.05,0.58,0.88,3.73662507015187,0
"Belgica2005-10-ZG-3",-151,-63,212,1,63.6,0.01,4,-149.1,-130.7,-63,274.35,386.375,0.88,0.97,3.98874448847719,0
"Elusimicrobia (class)",-174,64,121,1,47.23,0.01,7.75,-118.6,-113,-3,73.8,98,1,1,7.80668855362673,1
"Candidatus Peribacteria",473.5,473.5,130,2,66.83,0.01,3.42,-123,-106.05,308.25,533.5,533.5,0.54,0.96,4.58817069143458,0
"Halanaerobiales class incertae sedis",441,49.5,122,1,47.85,0.01,6.29,37.475,40.5,70.5,304,346.9,1,1,7.32742180338819,1
"Thermoplasmata",-151,282.5,54,2,29.69,0.01,5.83,-151,-146.7,289,383,414.25,0.69,1,7.14857893343921,0
"Pacearchaeota",338,160.5,217,1,69.85,0.01,10.63,61.225,76.25,282.75,334.5,340.05,1,1,11.3094962558693,1
"Deep Sea Euryarchaeotic Group(DSEG)",-132,-122,86,1,38.84,0.02,2.55,-144.025,-137.65,-70.75,378.5,423.95,0.62,0.91,3.99793312085605,0
"Sphingobacteriales",261,264,213,1,61.34,0.01,6.17,70.5,77.5,142.25,273.75,386,1,1,6.91143635144638,1
"Cytophagales",-163.5,191,215,2,68.64,0.01,8.38,35.325,41.8,176,273.05,296,1,1,8.69400984836777,2
"Bacteroidales",-174,215.35,204,1,78.7,0.01,7.35,109.725,118.55,188,264.85,283,1,1,7.85838830625861,1
"Bacteroidia Incertae Sedis",282.5,288,146,1,63.26,0.01,9.56,70.3,98.85,185,296,300.55,1,1,9.99344390368645,1
"Flavobacteriales",-174,171,216,1,66.9,0.01,6.96,82.75,131.95,218.925,344.55,357.5,0.96,1,7.61992440618411,1
"Saprospirales",-174,-44.5,217,2,68.42,0.01,9.16,-122.5,-100,-33,40.55,53.25,1,1,9.8254475934123,2
"Chitinophagales",-174,-39.5,215,2,70.54,0.01,10.31,-70.075,-66.5,-27,37.05,41.25,1,1,10.9289519318017,2
"Gemmatimonadales",191,230.5,169,2,87.13,0.01,15.85,69.9,124,189.5,232,255.925,1,1,16.7815561521438,2
"Rhodothermales",191,161,212,2,81.72,0.01,11.45,28.95,35.95,90.75,175.05,188,1,1,12.4255078317186,2
"Chlorobiales",288,240.5,162,1,57.54,0.01,6.8,55.475,63.95,179,294.5,305.025,0.98,0.98,8.10122105807376,1
"Fibrobacterales",495.5,294.5,185,1,75.9,0.01,14.47,129.7,175.95,259,297.5,305.775,1,1,14.3954364933461,1
"possible order 07",405,249,205,1,71.1,0.01,8.16,117.8,144,282.5,394.1,401.5,1,1,8.77280214580467,1
"Ignavibacteriales",495.5,345,210,2,60.72,0.01,4.25,-92.825,67.55,343,376,378,0.96,0.98,5.25482733210908,2
"Burkholderiales",-174,41,141,2,53.9,0.01,4.5,-65,-33.3,40,118.45,273.45,0.93,1,4.69640573841603,0
"SC-I-84",-174,168.5,208,1,60.1,0.01,5.81,-145,-44.9,228.75,298.15,305.8,0.84,0.99,5.31659701334045,0
"TRA3-20",-174,-12.5,207,2,61.5,0.01,4.33,-174,-153,-6.25,405.75,429.175,0.98,0.99,5.66378674412454,2
"B1-7BS",-174,436,181,2,67.55,0.02,3.24,-151,-51,261,439.5,441,0.51,0.98,4.33664696055238,0
"Rhizobiales",-174,399,217,2,67.93,0.01,4.08,-174.025,-153,201.75,436,441,0.98,0.98,4.49579516899645,2
"Rickettsiales",-174,37.5,186,2,54.73,0.01,3.93,-174.5,-164,38,161.8,344.175,0.94,0.97,4.77860476188293,0
"Sphingomonadales",-174,-94.5,212,2,71,0.01,4.84,-130.1,-122.5,-94,37.65,176.325,0.99,1,5.32678230368944,2
"Rhodospirillales",317.5,60,216,2,72.71,0.01,10.43,38.95,43.95,124,240.65,274.4,1,1,10.6187603503668,2
"SAR11 clade",-118,-113,48,1,26.95,0.01,3.32,-130.45,-122.55,-100.5,336.05,374.775,0.81,0.91,4.56954976036812,0
"S26-47",-139,-122.5,33,1,26.01,0.01,4.8,-144.5,-139,-122,410.1,502.975,0.76,0.86,6.14879521183055,0
"Thiotrichales",-163.5,46.5,157,2,45.78,0.02,3.21,-49.125,-35.7,37,354.75,389.025,0.86,0.93,4.35128687692465,0
"Xanthomonadales",-174,255.5,217,2,73.41,0.01,13.74,43.85,70.4,189.5,282.55,299.025,1,1,14.1665262498897,2
"Oceanospirillales",460.5,460.5,189,1,66.59,0.07,1.81,-118.725,-49.5,189.5,460.5,460.5,0.42,0.74,2.66009066035326,0
"Chromatiales",-147,44,86,2,31,0.01,3.6,-127.05,-123.25,61,220.265,403.575,0.96,0.96,4.41989817882046,2
"Cellvibrionales",-174,233.5,174,2,50.44,0.02,3.23,-175.15,-152.3,282.75,351.05,401.675,0.81,0.91,4.12959414789948,0
"Methylococcales",495.5,495.5,201,2,79.28,0.05,2.07,76.225,216.785,410,512.1,535.05,0.57,0.83,3.14850074197727,0
"E01-9C-26 marine group",288,191,187,2,70.26,0.01,8.23,175.95,191,235,293.6,299.5,1,1,8.54780483875996,2
"HTA4",-174,55.5,197,2,67.46,0.01,7.05,-30.25,-27,35.5,58.2,63,1,1,7.06280635434323,2
"KI89A clade",273.5,145.5,217,2,70.14,0.01,11.31,76.925,137.95,194,288,299.025,1,1,11.7641987578072,2
"Sva0071",-44.5,58,212,1,61.88,0.01,5.69,-58.075,-44.5,58,114.5,408.025,1,1,6.40073005145281,1
"BD7-8 marine group",299.5,60,212,2,78.91,0.01,9.83,35.975,37.45,132.25,188.3,261.05,1,1,10.6963005642654,2
"X35",495.5,-33.5,162,2,51.27,0.02,3.59,-73.25,-44.5,203,473.3,533.5,0.99,0.98,4.78286516129324,2
"HOC36",191,191,191,2,77.24,0.01,8.53,35.425,46.45,160.5,246.3,288.55,1,1,8.91567491184735,2
"1013-28-CG33",477.5,255.5,171,2,65.4,0.01,6.45,-64.175,37.45,225,358.5,371.575,1,1,7.11345457098475,2
"EC3",282.5,203,136,2,61.54,0.01,11.07,145.55,173.75,273.5,311.05,319.15,1,1,10.9736163330454,2
"Run-SP154",495.5,100.5,195,1,73.53,0.01,5.49,103.35,115.5,239,336.5,343.525,1,1,6.63292016824244,1
"PYR10d3",495.5,264,164,1,55.01,0.01,3.39,-139.5,-113.5,192.5,300.1,340.1,0.97,0.99,4.08243568087783,1
"CS-B046",342.5,230.5,196,1,83.48,0.01,12.91,77.925,98.5,189.5,298,305.775,1,1,13.1280181059613,1
"SS1-B-09-64",-163.5,14.5,101,2,44.6,0.01,6.41,14.475,35.2,42.5,69.0500000000002,109.3,1,1,7.21543306685149,2
"CK-1C2-67",144,132.5,72,2,32.15,0.02,3.88,-145.3,64.7500000000001,138.5,364.7,379.675,0.91,0.98,5.00100241991105,0
"195up",-94.5,41,30,2,14.65,0.03,2.9,-49.35,-33.05,40.75,204.485,341.125,0.93,0.94,3.840083935061,0
"OXIC-003",-174,-147,58,1,62.37,0.01,6.5,-163.5,-153,-149,306.55,326.35,0.76,0.99,8.2068415185712,0
"Bdellovibrionales",495.5,203,217,2,57.76,0.01,4.88,-127.625,34.75,244.75,441,450,0.81,0.98,5.20396062002466,0
"Myxococcales",-144.5,203,217,2,57.01,0.01,5.42,-134.175,-91.75,176,287.8,336.475,0.84,1,6.04356581565791,0
"Desulfuromonadales",-174,261,214,1,63.77,0.01,4.27,-141.775,96.95,239,316.3,393.85,0.94,1,4.92130098352481,0
"Sva0485",322,305.5,216,1,79.03,0.01,11.64,75.75,175.5,296,331.65,334.675,1,1,10.5397920114539,1
"Desulfobacterales",432.5,171,193,1,76.93,0.01,7.93,164.95,167.95,282.5,334.65,343.525,1,1,8.58321461193963,1
"Desulfarculales",405,-12.5,154,1,46.36,0.06,1.63,-139,-122.55,126.5,406.7,409.05,0.62,0.89,3.12453741192999,0
"Bradymonadales",441,441,217,1,67.47,0.01,4.3,-125.5,126.4,408.5,441,443,0.88,0.99,4.63806022863717,0
"Oligoflexales",448,150.5,216,2,53.9,0.06,1.73,-48.55,-33.65,220,448,453.625,0.59,0.78,2.98514103991436,0
"NB1-j",288,255.5,217,2,79.97,0.01,11.43,59.8,63.45,175.75,265.75,276.325,1,1,12.0087204211575,2
"SAR324 clade(Marine group B)",495.5,249,217,2,61.78,0.01,6.34,144,168.35,233.5,273.55,302.95,0.99,1,6.95363455740643,2
"43F-1404R",495.5,-1,215,1,57.66,0.11,1.33,-126.525,-123,-3.5,344.95,401.5,0.44,0.8,2.87310436434452,0
"10bav-F6",-174,14.5,78,1,43.37,0.01,7.37,-48.7,-21.5,-10,70.1,160.675,1,1,7.57485294937035,1
"FW113",-132,27,102,1,51.75,0.01,8.79,-34.25,-23,14,272.6,273.925,1,1,9.19687647265096,1
"5m83",299.5,233.5,197,2,78.05,0.01,12.24,147.25,161,197.25,267.55,282.025,1,1,12.9667144213626,2
"Clostridiales",-174,124,208,1,70.35,0.01,8.68,40.475,41.95,157.75,352,358.8,1,1,9.71030056785469,1
"D8A-2",273.5,100.5,34,1,19.03,0.01,4.02,-15.625,-12.5,106,288,297.925,0.97,0.97,4.61299105080145,1
"Bacillales",432.5,288,178,2,72.38,0.01,8.26,79.425,91.45,176,287.55,294.775,1,1,8.76090100110902,2
"Mollicutes RF9",273.5,261,145,1,50.96,0.01,4.82,-50.975,79.35,235,303.35,348.65,0.99,0.99,5.86419200297813,1
"NB1-n",495.5,106,195,1,83.52,0.01,7.97,53.425,61.35,104,225.8,260.175,1,1,7.55981568188777,1
"Synechococcales",441,405,99,2,47.56,0.01,3.49,-125.725,22.25,405,441,460.5,0.98,0.87,4.13941926885816,0
"Nostocales",408.5,401.5,101,2,43.52,0.02,2.79,-125.575,-49.95,52.5,408.5,432.5,0.87,0.9,3.77562087257666,0
"Pleurocapsales",129,58,160,2,77.66,0.01,4.87,35.975,40.35,102.75,161,182.275,1,1,5.49724570842781,2
"Gastranaerophilales",495.5,-97.5,114,2,39.64,0.11,1.73,-122.025,-97.5,142.25,448.55,533.975,0.61,0.99,3.75226135723658,0
"PeM15",261,249,211,1,68.49,0.01,7.15,34.85,128.65,252.25,305.7,334.6,1,1,7.79503952835988,1
"Gaiellales",-151,203,217,2,62.45,0.01,5.52,-125.825,98,203.5,375.8,408.025,1,1,6.00854591008782,2
